val_acc,val_loss,epoch,step,train_acc,train_loss
0.6666666865348816,0.7284997701644897,0,0,,
0.6666666865348816,0.7116455435752869,0,12,,
,,0,12,0.6120907068252563,0.7093322277069092
0.4795321524143219,0.6988471746444702,1,25,,
,,1,25,0.6120907068252563,0.6978548169136047
0.45614033937454224,0.687445878982544,2,38,,
,,2,38,0.45591938495635986,0.6881241798400879
0.7485380172729492,0.6773488521575928,3,51,,
,,3,51,0.6423173546791077,0.6804595589637756
0.8304093480110168,0.6691332459449768,4,64,,
,,4,64,0.8287153840065002,0.6728600859642029
0.8538011908531189,0.6617801785469055,5,77,,
,,5,77,0.8539043068885803,0.6661056280136108
0.8362573385238647,0.6545145511627197,6,90,,
,,6,90,0.8337531685829163,0.659716784954071
0.8011695742607117,0.6472964286804199,7,103,,
,,7,103,0.7984886765480042,0.6534683704376221
0.8070175647735596,0.6412361860275269,8,116,,
,,8,116,0.7909319996833801,0.6474241018295288
0.7953216433525085,0.6346791386604309,9,129,,
,,9,129,0.7732997536659241,0.6415836811065674
0.7953216433525085,0.6346791386604309,10,130,,
