val_acc,val_loss,epoch,step,train_acc,train_loss
0.6374269127845764,0.7053390145301819,0,0,,
0.6198830604553223,0.6917658448219299,0,12,,
,,0,12,0.6246851682662964,0.7003475427627563
0.5789473652839661,0.6798882484436035,1,25,,
,,1,25,0.4634760618209839,0.6880582571029663
0.8654970526695251,0.6696506142616272,2,38,,
,,2,38,0.735516369342804,0.6778897047042847
0.847953200340271,0.6608932018280029,3,51,,
,,3,51,0.8287153840065002,0.6697347164154053
0.8245614171028137,0.6533209085464478,4,64,,
,,4,64,0.75314861536026,0.6617124676704407
0.7777777910232544,0.6460433006286621,5,77,,
,,5,77,0.7027707695960999,0.6551288962364197
0.7602339386940002,0.6393297910690308,6,90,,
,,6,90,0.6876574158668518,0.6483247876167297
0.7894737124443054,0.633103609085083,7,103,,
,,7,103,0.7103274464607239,0.6422439217567444
0.8070175647735596,0.6271442174911499,8,116,,
,,8,116,0.7279596924781799,0.6362017393112183
0.7953216433525085,0.6211068630218506,9,129,,
,,9,129,0.7304785847663879,0.6306222081184387
0.7953216433525085,0.6211068630218506,10,130,,
