val_acc,val_loss,epoch,step,train_acc,train_loss
0.6140350699424744,0.6843742728233337,0,0,,
0.6140350699424744,0.6775030493736267,0,12,,
,,0,12,0.6347606778144836,0.6735186576843262
0.6140350699424744,0.6709162592887878,1,25,,
,,1,25,0.6347606778144836,0.666541576385498
0.6140350699424744,0.6646686792373657,2,38,,
,,2,38,0.6347606778144836,0.6597141027450562
0.6140350699424744,0.6587156057357788,3,51,,
,,3,51,0.6347606778144836,0.6531896591186523
0.6140350699424744,0.652938961982727,4,64,,
,,4,64,0.6372795701026917,0.6469351649284363
0.6198830604553223,0.6470348238945007,5,77,,
,,5,77,0.6423173546791077,0.6409785151481628
0.6257309913635254,0.6416475176811218,6,90,,
,,6,90,0.6473551392555237,0.6349175572395325
0.6315789222717285,0.636224091053009,7,103,,
,,7,103,0.6523929238319397,0.6291676163673401
0.6432748436927795,0.6307029724121094,8,116,,
,,8,116,0.6599496006965637,0.6236265897750854
0.6608186960220337,0.6256552338600159,9,129,,
,,9,129,0.6725440621376038,0.6181980967521667
0.6608186960220337,0.6256552338600159,10,130,,
