val_acc,val_loss,epoch,step,train_acc,train_loss
0.5497075915336609,0.6953847408294678,0,0,,
0.6725146174430847,0.6865852475166321,0,12,,
,,0,12,0.5465995073318481,0.6939412355422974
0.6900584697723389,0.6791446805000305,1,25,,
,,1,25,0.6372795701026917,0.6862043738365173
0.6842105388641357,0.6722036600112915,2,38,,
,,2,38,0.6549118161201477,0.6787171363830566
0.6900584697723389,0.666014552116394,3,51,,
,,3,51,0.6599496006965637,0.6719847917556763
0.6900584697723389,0.6590339541435242,4,64,,
,,4,64,0.6775818467140198,0.6649596691131592
0.6842105388641357,0.6526424288749695,5,77,,
,,5,77,0.6801007390022278,0.658397376537323
0.6900584697723389,0.6464147567749023,6,90,,
,,6,90,0.6801007390022278,0.6520093083381653
0.6900584697723389,0.6405881643295288,7,103,,
,,7,103,0.6876574158668518,0.6457521319389343
0.7251461744308472,0.6353409290313721,8,116,,
,,8,116,0.6901763081550598,0.6397818922996521
0.7309941649436951,0.630658745765686,9,129,,
,,9,129,0.7128463387489319,0.6338675618171692
0.7309941649436951,0.630658745765686,10,130,,
