val_acc,val_loss,epoch,step,train_acc,train_loss
0.5204678177833557,0.6982792019844055,0,0,,
0.6198830604553223,0.6907192468643188,0,12,,
,,0,12,0.5541561841964722,0.6963202953338623
0.6432748436927795,0.6813488602638245,1,25,,
,,1,25,0.6297228932380676,0.6880865693092346
0.6549707651138306,0.6732355952262878,2,38,,
,,2,38,0.6297228932380676,0.6811040043830872
0.6549707651138306,0.6655868887901306,3,51,,
,,3,51,0.6246851682662964,0.6741354465484619
0.6666666865348816,0.6589593291282654,4,64,,
,,4,64,0.6272040009498596,0.6675103902816772
0.6666666865348816,0.652620255947113,5,77,,
,,5,77,0.6347606778144836,0.6614741086959839
0.6666666865348816,0.6460785269737244,6,90,,
,,6,90,0.6372795701026917,0.6553705334663391
0.6725146174430847,0.639621913433075,7,103,,
,,7,103,0.6448362469673157,0.6496317386627197
0.7368420958518982,0.6348017454147339,8,116,,
,,8,116,0.6775818467140198,0.6439667344093323
0.7368420958518982,0.6287251710891724,9,129,,
,,9,129,0.7052896618843079,0.6379137635231018
0.7368420958518982,0.6287251710891724,10,130,,
