val_acc,val_loss,epoch,step,train_acc,train_loss
0.5555555820465088,0.7473462820053101,0,0,,
0.31578946113586426,0.7320986986160278,0,12,,
,,0,12,0.498740553855896,0.7311733365058899
0.2222222238779068,0.7183374762535095,1,25,,
,,1,25,0.37027707695961,0.7200157642364502
0.23391813039779663,0.7066469788551331,2,38,,
,,2,38,0.32997480034828186,0.7106174230575562
0.5321637392044067,0.696917712688446,3,51,,
,,3,51,0.372795969247818,0.7019969820976257
0.6725146174430847,0.6877841949462891,4,64,,
,,4,64,0.5692695379257202,0.6944556832313538
0.6725146174430847,0.6799636483192444,5,77,,
,,5,77,0.6146095991134644,0.6873087286949158
0.6725146174430847,0.673708975315094,6,90,,
,,6,90,0.6221662759780884,0.6801329851150513
0.6725146174430847,0.6665384769439697,7,103,,
,,7,103,0.6272040009498596,0.6735599040985107
0.6900584697723389,0.6601625680923462,8,116,,
,,8,116,0.6397984623908997,0.6671254634857178
0.7017543911933899,0.6533828377723694,9,129,,
,,9,129,0.6599496006965637,0.6606248617172241
0.7017543911933899,0.6533828377723694,10,130,,
