val_acc,val_loss,epoch,step,train_acc,train_loss
0.5087719559669495,0.6916936039924622,0,0,,
0.6842105388641357,0.6838318705558777,0,12,,
,,0,12,0.6146095991134644,0.687273383140564
0.6374269127845764,0.6772536039352417,1,25,,
,,1,25,0.6926952004432678,0.6779426336288452
0.6081871390342712,0.6712422370910645,2,38,,
,,2,38,0.6700251698493958,0.6694389581680298
0.6023392081260681,0.6657188534736633,3,51,,
,,3,51,0.6574307084083557,0.6619846224784851
0.6023392081260681,0.6602779030799866,4,64,,
,,4,64,0.6574307084083557,0.6550077199935913
0.6081871390342712,0.6544192433357239,5,77,,
,,5,77,0.6574307084083557,0.648480236530304
0.6081871390342712,0.6484444737434387,6,90,,
,,6,90,0.6599496006965637,0.6423576474189758
0.6257309913635254,0.6426270008087158,7,103,,
,,7,103,0.6649873852729797,0.6361002922058105
0.6432748436927795,0.6364244818687439,8,116,,
,,8,116,0.6700251698493958,0.6304541826248169
0.6374269127845764,0.6320613622665405,9,129,,
,,9,129,0.6750629544258118,0.6250351667404175
0.6374269127845764,0.6320613622665405,10,130,,
