val_acc,val_loss,epoch,step,train_acc,train_loss
0.6374269127845764,0.6615402102470398,0,0,,
0.6374269127845764,0.6541659832000732,0,12,,
,,0,12,0.6246851682662964,0.6627517342567444
0.6374269127845764,0.6479727625846863,1,25,,
,,1,25,0.6246851682662964,0.655236005783081
0.6374269127845764,0.6422306299209595,2,38,,
,,2,38,0.6246851682662964,0.649435818195343
0.6374269127845764,0.6368817687034607,3,51,,
,,3,51,0.6246851682662964,0.643555223941803
0.6374269127845764,0.6315471529960632,4,64,,
,,4,64,0.6297228932380676,0.6377526521682739
0.6491228342056274,0.6261629462242126,5,77,,
,,5,77,0.6372795701026917,0.6324436664581299
0.6666666865348816,0.6208964586257935,6,90,,
,,6,90,0.6498740315437317,0.6272718906402588
0.6783625483512878,0.6156038641929626,7,103,,
,,7,103,0.6549118161201477,0.6218858361244202
0.6900584697723389,0.6105049252510071,8,116,,
,,8,116,0.6624684929847717,0.6168794631958008
0.707602322101593,0.6055062413215637,9,129,,
,,9,129,0.6826196312904358,0.6119365692138672
0.707602322101593,0.6055062413215637,10,130,,
