val_acc,val_loss,epoch,step,train_acc,train_loss
0.5380116701126099,0.7026339769363403,0,0,,
0.5204678177833557,0.6915907263755798,0,12,,
,,0,12,0.5390428304672241,0.6986972093582153
0.7426900863647461,0.6832020282745361,1,25,,
,,1,25,0.6171284914016724,0.6887949705123901
0.6725146174430847,0.6751710772514343,2,38,,
,,2,38,0.6901763081550598,0.6807464957237244
0.6491228342056274,0.6676986813545227,3,51,,
,,3,51,0.6574307084083557,0.6731086373329163
0.6315789222717285,0.6602292060852051,4,64,,
,,4,64,0.6423173546791077,0.6662133932113647
0.6374269127845764,0.6531612873077393,5,77,,
,,5,77,0.6347606778144836,0.659254789352417
0.6432748436927795,0.6461820602416992,6,90,,
,,6,90,0.6372795701026917,0.6527521014213562
0.6666666865348816,0.639366090297699,7,103,,
,,7,103,0.6574307084083557,0.6465596556663513
0.6608186960220337,0.6328328251838684,8,116,,
,,8,116,0.6624684929847717,0.6408083438873291
0.6666666865348816,0.6265832781791687,9,129,,
,,9,129,0.6700251698493958,0.6345999836921692
0.6666666865348816,0.6265832781791687,10,130,,
