val_acc,val_loss,epoch,step,train_acc,train_loss
0.707602322101593,0.7006116509437561,0,0,,
0.4795321524143219,0.6826678514480591,0,12,,
,,0,12,0.5642317533493042,0.680428147315979
0.5204678177833557,0.669289767742157,1,25,,
,,1,25,0.49370276927948,0.6686580181121826
0.8771929740905762,0.6562075018882751,2,38,,
,,2,38,0.6750629544258118,0.6605150699615479
0.9122806787490845,0.6468212008476257,3,51,,
,,3,51,0.8564231991767883,0.6519437432289124
0.9239766001701355,0.6381835341453552,4,64,,
,,4,64,0.9017632007598877,0.6452277898788452
0.9239766001701355,0.6304302215576172,5,77,,
,,5,77,0.9042820930480957,0.6387555003166199
0.9064327478408813,0.622963547706604,6,90,,
,,6,90,0.8891687393188477,0.6325717568397522
0.9005848169326782,0.6163698434829712,7,103,,
,,7,103,0.8715365529060364,0.6265212297439575
0.9005848169326782,0.6098828911781311,8,116,,
,,8,116,0.8664987683296204,0.6208152174949646
0.8830409646034241,0.6029610633850098,9,129,,
,,9,129,0.8539043068885803,0.6155585050582886
0.8830409646034241,0.6029610633850098,10,130,,
