val_acc,val_loss,epoch,step,train_acc,train_loss
0.6081871390342712,0.7109171748161316,0,0,,
0.6081871390342712,0.7054690718650818,0,12,,
,,0,12,0.6372795701026917,0.700736403465271
0.6081871390342712,0.6994035243988037,1,25,,
,,1,25,0.6372795701026917,0.6946974396705627
0.6081871390342712,0.6932957768440247,2,38,,
,,2,38,0.6372795701026917,0.688709020614624
0.6081871390342712,0.6873115301132202,3,51,,
,,3,51,0.6372795701026917,0.6827750205993652
0.6081871390342712,0.6816557049751282,4,64,,
,,4,64,0.6372795701026917,0.6771669387817383
0.6081871390342712,0.6761257648468018,5,77,,
,,5,77,0.6372795701026917,0.6714128255844116
0.6081871390342712,0.6703619956970215,6,90,,
,,6,90,0.6372795701026917,0.6658632159233093
0.6081871390342712,0.6644761562347412,7,103,,
,,7,103,0.6372795701026917,0.6605721116065979
0.6081871390342712,0.6590338945388794,8,116,,
,,8,116,0.6372795701026917,0.655082106590271
0.6081871390342712,0.653091549873352,9,129,,
,,9,129,0.6397984623908997,0.6499375700950623
0.6081871390342712,0.653091549873352,10,130,,
