val_acc,val_loss,epoch,step,train_acc,train_loss
0.6315789222717285,0.6886115074157715,0,0,,
0.6315789222717285,0.6815270781517029,0,12,,
,,0,12,0.6272040009498596,0.6856082081794739
0.6315789222717285,0.675477147102356,1,25,,
,,1,25,0.6272040009498596,0.6797577738761902
0.6315789222717285,0.6693885922431946,2,38,,
,,2,38,0.6272040009498596,0.6745932102203369
0.6315789222717285,0.6636227369308472,3,51,,
,,3,51,0.6272040009498596,0.6691334843635559
0.6315789222717285,0.657840371131897,4,64,,
,,4,64,0.6272040009498596,0.6637700796127319
0.6315789222717285,0.652228832244873,5,77,,
,,5,77,0.6272040009498596,0.658390998840332
0.6374269127845764,0.6464621424674988,6,90,,
,,6,90,0.6272040009498596,0.6529866456985474
0.6374269127845764,0.6408721804618835,7,103,,
,,7,103,0.6297228932380676,0.6476325392723083
0.6374269127845764,0.635275661945343,8,116,,
,,8,116,0.6322417855262756,0.642707347869873
0.6432748436927795,0.6298674941062927,9,129,,
,,9,129,0.6347606778144836,0.6373898386955261
0.6432748436927795,0.6298674941062927,10,130,,
