val_acc,val_loss,epoch,step,train_acc,train_loss
0.6900584697723389,0.6563735604286194,0,0,,
0.6900584697723389,0.650611162185669,0,12,,
,,0,12,0.6070529222488403,0.6719788312911987
0.6900584697723389,0.6463753581047058,1,25,,
,,1,25,0.6095718145370483,0.6663622260093689
0.6900584697723389,0.64092618227005,2,38,,
,,2,38,0.6146095991134644,0.6607553958892822
0.707602322101593,0.6368473172187805,3,51,,
,,3,51,0.6246851682662964,0.6552404761314392
0.7309941649436951,0.6321722269058228,4,64,,
,,4,64,0.6473551392555237,0.6499181985855103
0.7660818696022034,0.6276286840438843,5,77,,
,,5,77,0.6624684929847717,0.6448947191238403
0.7660818696022034,0.6217873692512512,6,90,,
,,6,90,0.6675062775611877,0.6399344205856323
0.7777777910232544,0.616810142993927,7,103,,
,,7,103,0.6775818467140198,0.6348898410797119
0.8011695742607117,0.6125434637069702,8,116,,
,,8,116,0.7103274464607239,0.6299105882644653
0.8011695742607117,0.6071096658706665,9,129,,
,,9,129,0.74055415391922,0.6249078512191772
0.8011695742607117,0.6071096658706665,10,130,,
